점수,근거,구매글번호,구매제목,구매링크,판매글번호,판매제목,판매글쓴이,판매링크,발견일시,판매수집일,중개문구,판매업체,판매담당자,판매연락처,판매수량
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93905,스미스필드 목전지 1.5톤 구매합니다(넘버무관),https://cafe.daum.net/meetpeople/HoTs/93905,220783,스미스필드 목전지판매합니다...,두산화이링!!,https://cafe.daum.net/meetpeople/HoUW/220783,2026-07-08 15:28:11,,,,,,
3,품목:채끝 / 원산지 일치,93921,호주산 냉장 MB2 채끝 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93921,219797,EXCEL PR 채끝 판매 합니다 ~,보보,https://cafe.daum.net/meetpeople/HoUW/219797,2026-07-08 15:28:07,,,,,,
3,품목:채끝 / 원산지 일치,93921,호주산 냉장 MB2 채끝 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93921,218779,EXCEL PR채끝 판매 합니다,보보,https://cafe.daum.net/meetpeople/HoUW/218779,2026-07-08 15:28:07,,,,,,
3,품목:채끝 / 원산지 일치,93921,호주산 냉장 MB2 채끝 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93921,218196,EXCEL 프라임 채끝 판매합니다,보보,https://cafe.daum.net/meetpeople/HoUW/218196,2026-07-08 15:28:07,,,,,,
3,품목:채끝 / 원산지 일치,93921,호주산 냉장 MB2 채끝 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93921,217582,EXCEL CH 채끝 판매합니다,보보,https://cafe.daum.net/meetpeople/HoUW/217582,2026-07-08 15:28:07,,,,,,
3,품목:채끝 / 원산지 일치,93921,호주산 냉장 MB2 채끝 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93921,217242,excel 채끝 판매합니다,보보,https://cafe.daum.net/meetpeople/HoUW/217242,2026-07-08 15:28:07,,,,,,
3,품목:채끝 / 원산지 일치,93921,호주산 냉장 MB2 채끝 구합니다.,https://cafe.daum.net/meetpeople/HoTs/93921,216568,EXCEL엑셀 채끝 판매 합니다,보보,https://cafe.daum.net/meetpeople/HoUW/216568,2026-07-08 15:28:07,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,219380,스페인 가브리 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/219380,2026-07-08 15:28:07,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,219085,스페인 가브리 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/219085,2026-07-08 15:28:07,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,218912,스페인 가브리 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/218912,2026-07-08 15:28:07,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,218735,스페인 가브리 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/218735,2026-07-08 15:28:07,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,218701,스페인 리바쌈 가브리,(주)제이알미트 황정록,https://cafe.daum.net/meetpeople/HoUW/218701,2026-07-08 15:28:07,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,218649,스페인 가브리 판매합니다.,정솔 이사,https://cafe.daum.net/meetpeople/HoUW/218649,2026-07-08 15:28:07,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,218550,바텔 가브리 /스페인/ 통관 완료/ 판매 합니다,다마네기,https://cafe.daum.net/meetpeople/HoUW/218550,2026-07-08 15:28:07,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,218035,리바쌈 가브리 판매합니다.,띵호아,https://cafe.daum.net/meetpeople/HoUW/218035,2026-07-08 15:28:08,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,216952,리바쌈 가브리 판매합니다.,띵호아,https://cafe.daum.net/meetpeople/HoUW/216952,2026-07-08 15:28:08,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,216661,리바쌈 가브리 판매합니다.,띵호아,https://cafe.daum.net/meetpeople/HoUW/216661,2026-07-08 15:28:08,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,216555,리바쌈 가브리 판매합니다.,띵호아,https://cafe.daum.net/meetpeople/HoUW/216555,2026-07-08 15:28:08,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,216328,리바쌈 가브리 판매합니다.,띵호아,https://cafe.daum.net/meetpeople/HoUW/216328,2026-07-08 15:28:08,,,,,,
3,품목:가브리 / 원산지 일치,93917,스페인 가브리 구합니다,https://cafe.daum.net/meetpeople/HoTs/93917,216274,리바쌈 가브리 판매합니다.,띵호아,https://cafe.daum.net/meetpeople/HoUW/216274,2026-07-08 15:28:08,,,,,,
3,품목:볼살 / 원산지 일치,93915,킬코이 볼살 구합니다 .,https://cafe.daum.net/meetpeople/HoTs/93915,219743,호주산 볼살 판매 합니다.,健康翰 大韓民國 畜産物 企業 　,https://cafe.daum.net/meetpeople/HoUW/219743,2026-07-08 15:28:08,,,,,,
3,품목:볼살 / 원산지 일치,93915,킬코이 볼살 구합니다 .,https://cafe.daum.net/meetpeople/HoTs/93915,219445,호주산 볼살 판매 합니다.,健康翰 大韓民國 畜産物 企業 　,https://cafe.daum.net/meetpeople/HoUW/219445,2026-07-08 15:28:08,,,,,,
3,품목:볼살 / 원산지 일치,93915,킬코이 볼살 구합니다 .,https://cafe.daum.net/meetpeople/HoTs/93915,219249,호주산 볼살 판매 합니다.,健康翰 大韓民國 畜産物 企業 　,https://cafe.daum.net/meetpeople/HoUW/219249,2026-07-08 15:28:08,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,220569,삼겹양지 스위프트 판매중입니다,우크라이나미녀,https://cafe.daum.net/meetpeople/HoUW/220569,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,220348,AMH GF 170/235 진공 삼겹양지 판매합니다.,팜플러스,https://cafe.daum.net/meetpeople/HoUW/220348,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,220221,스위프트 3d 삼겹양지 판매합니다.,다토끼라,https://cafe.daum.net/meetpeople/HoUW/220221,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,219450,엑셀 삼겹양지 팝니다,미코상사,https://cafe.daum.net/meetpeople/HoUW/219450,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,219352,삼겹양지 스위프트 3D 판매중입니다,(주)굿팜코리아,https://cafe.daum.net/meetpeople/HoUW/219352,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,219144,호주산 삼겹양지 판매합니다,육팔구통상(주)현기환,https://cafe.daum.net/meetpeople/HoUW/219144,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,219052,EXCEL 삼겹양지 판매 합니다.,신사상호랑이,https://cafe.daum.net/meetpeople/HoUW/219052,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,218962,엑셀 86E 삼겹양지 판매합니다,아이프레시,https://cafe.daum.net/meetpeople/HoUW/218962,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,217655,SWIFT 삼겹양지 판매합니다.,탁운호,https://cafe.daum.net/meetpeople/HoUW/217655,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,217566,EXCEL 삼겹양지 판매합니다.,에누리,https://cafe.daum.net/meetpeople/HoUW/217566,2026-07-08 15:28:09,,,,,,
3,품목:삼겹양지 / 원산지 일치,93911,호주산 삼겹양지 구매합니다,https://cafe.daum.net/meetpeople/HoTs/93911,216435,TEYS 삼겹양지 GF 7 판매합니다,엘피스,https://cafe.daum.net/meetpeople/HoUW/216435,2026-07-08 15:28:10,,,,,,
3,품목:척갈비 / 원산지 일치,93907,호주산 곡물 척갈비 구합니다,https://cafe.daum.net/meetpeople/HoTs/93907,220292,EXCEL 척갈비 CH 86R 판매합니다.,고기를먹자,https://cafe.daum.net/meetpeople/HoUW/220292,2026-07-08 15:28:10,,,,,,
3,품목:척갈비 / 원산지 일치,93907,호주산 곡물 척갈비 구합니다,https://cafe.daum.net/meetpeople/HoTs/93907,218903,킬코이 640 GF 척갈비 판매합니다.,에이젯 송광훈,https://cafe.daum.net/meetpeople/HoUW/218903,2026-07-08 15:28:10,,,,,,
3,품목:척갈비 / 원산지 일치,93907,호주산 곡물 척갈비 구합니다,https://cafe.daum.net/meetpeople/HoTs/93907,218712,킬코이 640 GF 척갈비 판매합니다.,에이젯 송광훈,https://cafe.daum.net/meetpeople/HoUW/218712,2026-07-08 15:28:10,,,,,,
3,품목:척갈비 / 원산지 일치,93907,호주산 곡물 척갈비 구합니다,https://cafe.daum.net/meetpeople/HoTs/93907,217344,킬코이 척갈비 판매합니다,오락기,https://cafe.daum.net/meetpeople/HoUW/217344,2026-07-08 15:28:11,,,,,,
3,품목:척갈비 / 원산지 일치,93907,호주산 곡물 척갈비 구합니다,https://cafe.daum.net/meetpeople/HoTs/93907,217091,호주산 척갈비(그린햄) 판매합니다,럭키,https://cafe.daum.net/meetpeople/HoUW/217091,2026-07-08 15:28:11,,,,,,
3,품목:척갈비 / 원산지 일치,93907,호주산 곡물 척갈비 구합니다,https://cafe.daum.net/meetpeople/HoTs/93907,216460,호주 놀란 저가 척갈비 팔아요 !!,김승용,https://cafe.daum.net/meetpeople/HoUW/216460,2026-07-08 15:28:11,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220592,미국산 목전지 시보드 판매합니다,(주)엠비케이디,https://cafe.daum.net/meetpeople/HoUW/220592,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220577,스위프트 목전지 판매합니다,최성용,https://cafe.daum.net/meetpeople/HoUW/220577,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220572,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/220572,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220536,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/220536,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220445,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/220445,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220428,미국산 스미스필드 320M 목전지 판매합니다!!,(주)카니발푸드_홍경남,https://cafe.daum.net/meetpeople/HoUW/220428,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220410,스위프트 목전지 판매합니다!,(주)미성피앤비 한준규,https://cafe.daum.net/meetpeople/HoUW/220410,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220351,스위프트 목전지(미국) 판매합니다,(주)고기장푸드 장정호,https://cafe.daum.net/meetpeople/HoUW/220351,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220273,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/220273,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220217,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/220217,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220165,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/220165,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220093,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/220093,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220022,미국산 SEABAORD(시보드)2P/4P 목전지 판매합니다,김동현,https://cafe.daum.net/meetpeople/HoUW/220022,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219963,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/219963,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219927,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/219927,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219895,스위프트 목전지 판매합니다!,(주)미성피앤비 한준규,https://cafe.daum.net/meetpeople/HoUW/219895,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219820,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/219820,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219734,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/219734,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219654,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/219654,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219587,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/219587,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219585,스위프트 85b 목전지 판매합니다,미코상사,https://cafe.daum.net/meetpeople/HoUW/219585,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219372,스위프트 목전지 판매합니다!,(주)미성피앤비 한준규,https://cafe.daum.net/meetpeople/HoUW/219372,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,220708,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/220708,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219038,미국산 시보드(SEABOARD) 4p 목전지 판매합니다,김동현,https://cafe.daum.net/meetpeople/HoUW/219038,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,219021,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/219021,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,218993,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/218993,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,218848,미국산 목전지 판매합니다.,미래소년K,https://cafe.daum.net/meetpeople/HoUW/218848,2026-07-08 15:38:18,,,,,,
6,품목:목전지 / 브랜드 일치 / 원산지 일치,93920,(미국산)스위프트 4P 목전지 구매합니다.,https://cafe.daum.net/meetpeople/HoTs/93920,218795,스위프트 목전지 판매합니다!,(주)미성피앤비 한준규,https://cafe.daum.net/meetpeople/HoUW/218795,2026-07-08 15:38:18,,,,,,
